level_2_name,level_3_name,level_4_name,level_5_name,level_2_example_attr,level_3_another_attr
KINSHASA,KOKOLO,BADIADINGI,BADIADINGI CENTRE DE SANTE DE REFERENCE,example,another_example
LOMAMI,MAKOTA,MAKOTA,MAKOTA 1 CENTRE DE SANTE,example,another_example
TSHOPO,YAHISULI,YAHISULI,LITO CENTRE DE SANTE,example,another_example
KWILU,MUKEDI,BUNDO,BUNDO CENTRE DE SANTE,example,another_example
SUD UBANGI,BUDJALA,NGWENZE,NGWENZE CENTRE DE SANTE,example,another_example
KINSHASA,MONT NGAFULA 2,KIMBONDO,MATER DEI CENTRE DE SANTE,example,another_example
HAUT KATANGA,KAMPEMBA,REFERENCE,KAMPEMBA HOPITAL GENERAL DE REFERENCE,example,another_example
KINSHASA,KISENSO,KABILA,STE AMBROISE CENTRE DE SANTE,example,another_example
SUD UBANGI,BOGOSENUBEA,BOKODE BOBANGA,BOKODE CENTRE DE SANTE,example,another_example
KWANGO,KITENDA,BAMBA,BAMBA CENTRE DE SANTE,example,another_example
TSHOPO,BAFWASENDE,BOYULU,BOYULU CENTRE DE SANTE,example,another_example
LUALABA,MUTSHATSHA,MAFUNGA,MAFUNGA CENTRE DE SANTE,example,another_example
MONGALA,BONGANDANGA,MANGEYALIKO,MANGEYALIKO CENTRE DE SANTE,example,another_example
ITURI,ADJA,ODROAZE,ODROAZE CENTRE DE SANTE,example,another_example
KINSHASA,POLICE,KABILA,KABILA HOPITAL GENERAL DE REFERENCE,example,another_example
HAUT KATANGA,KAMPEMBA,VAP,SAINT IGNAS CENTRE DE SANTE,example,another_example
HAUT UELE,ISIRO,MAKPULU,MAKPULU CENTRE DE SANTE,example,another_example
NORD KIVU,RWANGUBA,NTAMUGENGA,NTAMUGENGA CENTRE DE SANTE,example,another_example
KINSHASA,MASINA 1,SANS FILS,MERE THERESE CENTRE DE SANTE,example,another_example
SANKURU,LOMELA,ODILA,MPOMBO POSTE DE SANTE,example,another_example
KWILU,BULUNGU,NGWEME,NGWEME CENTRE DE SANTE,example,another_example
HAUT KATANGA,PWETO,KIZABI,KABELE POSTE DE SANTE,example,another_example
KINSHASA,SELEMBAO,INGA,MAKALA HOPITAL,example,another_example
MONGALA,LISALA,BOSO MATINDOA,BOSO MATINDOA CENTRE DE SANTE,example,another_example
KASAI CENTRAL,MASUIKA,TULUME,MASATA POSTE DE SANTE,example,another_example
KINSHASA,MONT NGAFULA 2,DON BOSCO,FEK CENTRE DE SANTE,example,another_example
KWILU,MOANZA,KIBWILA,KIBWILA CENTRE DE SANTE,example,another_example
KWILU,GUNGU,MASEBA,MASEBA CENTRE DE SANTE,example,another_example
KINSHASA,BANDALUNGWA,LUMUMBA,SELON LE COEUR DE DIEU CENTRE DE SANTE,example,another_example
LOMAMI,LUPUTA,KAZADI,KAZADI A NGOYI CENTRE DE SANTE,example,another_example
KASAI,KALONDA OUEST,KABAMBAYI,LUKOMBO CENTRE DE SANTE,example,another_example
LOMAMI,TSHOFA,KANSESA,KANSENSA CENTRE DE SANTE,example,another_example
NORD KIVU,KYONDO,VAYANA,VAYANA CENTRE DE SANTE,example,another_example
ITURI,ARIWARA,WITSIRI,WITSIRI CENTRE DE SANTE,example,another_example
TANGANYIKA,NYUNZU,NGOY,NGOY CENTRE DE SANTE,example,another_example
KASAI ORIENTAL,BIBANGA,KABALA 2,KABALA 2 CENTRE DE SANTE,example,another_example
KASAI CENTRAL,BOBOZO,MINE ET HYDROCARBURE,MINE ET HYDROCARBURE CENTRE DE SANTE,example,another_example
NORD KIVU,MUSIENENE,IVATAMA,IVATAMA CENTRE DE SANTE,example,another_example
KASAI CENTRAL,NDESHA,MUSANGILAYI,MUSANGILAYI CENTRE DE SANTE,example,another_example
ITURI,AUNGBA,AMERI,AMERI CENTRE DE SANTE,example,another_example
MONGALA,BOSO MANZI,GUMBA,GUMBA CENTRE DE SANTE,example,another_example
KINSHASA,KOKOLO,KINKOLE NSELE,KINKOLE NSELE CENTRE DE SANTE,example,another_example
MANIEMA,KAMPENE,KITANGI,KITANGI CENTRE DE SANTE DE REFERENCE,example,another_example
KWILU,GUNGU,KAKOBOLA 2,KAKOBOLA 2 CENTRE DE SANTE,example,another_example
TSHOPO,LUBUNGA,LOSOKO,LOSOKO CENTRE DE SANTE,example,another_example
KASAI ORIENTAL,DIBINDI,TSHIKUMINA,TOUT EST GRACE CENTRE DE SANTE,example,another_example
HAUT UELE,ABA,ABA,ABA CENTRE DE SANTE,example,another_example
KASAI,ILEBO,KIMBANGU,KIMBANGU CENTRE DE SANTE,example,another_example
KINSHASA,MATETE,VIVI,CHRIST ROI CENTRE HOSPITALIER,example,another_example
KWILU,KIKWIT NORD,LUZOLO,LUZOLO CENTRE DE SANTE,example,another_example
LOMAMI,WIKONG,JESUS DE NAZAR,JESUS DE NAZARETH CENTRE DE SANTE,example,another_example
HAUT KATANGA,KIPUSHI,MABAYA,KANYAKA CENTRE DE SANTE,example,another_example
SANKURU,TSHUMBE,KALEMA,KALEMA CENTRE DE SANTE,example,another_example
SUD KIVU,MINOVA,KALUNGU,KALUNGU CENTRE DE SANTE,example,another_example
KASAI ORIENTAL,NZABA,MAYIBA,MARANATHA CENTRE DE SANTE,example,another_example
KWILU,KIKWIT SUD,OTT,OTT CENTRE DE SANTE,example,another_example
MAINDOMBE,BOLOBO,MBEE,MBEE CENTRE DE SANTE,example,another_example
KINSHASA,SELEMBAO,BADIADINGI,SAINTE ANNE CENTRE DE SANTE,example,another_example
NORD KIVU,KIBUA,MISAU,MISAU CENTRE DE SANTE,example,another_example
ITURI,MAHAGI,AKONJKANI,AKONJKANI CENTRE DE SANTE DE REFERENCE,example,another_example
ITURI,BUNIA,BANKOKO,BANKOKO CENTRE DE SANTE,example,another_example
TSHOPO,OPALA,LIEKE LESOLE,LIEKE LESOLE CENTRE DE SANTE,example,another_example
NORD KIVU,BUTEMBO,NGENGERE,NGENGERE CENTRE DE SANTE,example,another_example
HAUT LOMAMI,KABONDO DIANDA,KAPAKO,KAPAKO CENTRE DE SANTE,example,another_example
TANGANYIKA,MBULULA,NYANGA,NYANGA CENTRE DE SANTE,example,another_example
NORD KIVU,OICHA,MAMBABEKA,MAMBABEKA CENTRE DE SANTE,example,another_example
TSHUAPA,BEFALE,LINGUNDA,LINGUNDA CENTRE DE SANTE,example,another_example
KONGO CENTRAL,MBANZA NGUNGU,MABA,CROIX ROUGE MABA CENTRE MEDICAL,example,another_example
NORD KIVU,RWANGUBA,NKOKWE,NKOKWE CENTRE DE SANTE,example,another_example
KASAI CENTRAL,BILOMBA,KABAWU,KABAWU CENTRE DE SANTE DE REFERENCE,example,another_example
KWILU,KIKWIT NORD,SAINTE MARIE,SAINTE MARIE CENTRE DE SANTE,example,another_example
ITURI,BUNIA,MUDZI MARIA,MUDZI MARIA CENTRE DE SANTE,example,another_example
HAUT KATANGA,VANGU,KIMBEIMBE,KIMBEIMBE CENTRE DE SANTE,example,another_example
KINSHASA,KIMBANSEKE,BOMA,TOSALISANA CENTRE DE SANTE,example,another_example
KASAI,KANZALA,MENNONITE,SAGESSE CENTRE DE SANTE,example,another_example
MONGALA,YAMBUKU,YALOMBO SWA,YALOMBO SWA CENTRE DE SANTE,example,another_example
KWILU,MASI MANIMBA,KIKATA,KIKATA CENTRE DE SANTE,example,another_example
KWILU,IDIOFA,KIZITO 2,KIZITO 2 CENTRE DE SANTE,example,another_example
TANGANYIKA,KANSIMBA,MUPANGA,MUPANGA CENTRE DE SANTE,example,another_example
EQUATEURS,IBOKO,IKENGE,IKENGE CENTRE DE SANTE,example,another_example
NORD UBANGI,MOBAYI MBONGO,ZAMBA,ZAMBA CENTRE DE SANTE,example,another_example
HAUT KATANGA,PANDA,KIWELE,KILIMA CENTRE DE SANTE,example,another_example
BAS UELE,POKO,MANGORO,MANGORO CENTRE DE SANTE,example,another_example
KINSHASA,BINZA METEO,KINKENDA,KINKENDA CENTRE HOSPITALIER,example,another_example
NORD KIVU,BENI,NGONGOLIO,NGONGOLIO CENTRE DE SANTE,example,another_example
MANIEMA,KAILO,KATAKO,KATAKO CENTRE DE SANTE DE REFERENCE,example,another_example
ITURI,LOGO,ULYEKO,ULYEKO CENTRE DE SANTE,example,another_example
KINSHASA,MATETE,LUNIONZO,MATETE POLYCLINIQUE,example,another_example
NORD KIVU,ALIMBONGO,TALIHA,TALIHA CENTRE DE SANTE,example,another_example
SANKURU,TSHUMBE,OSHINGOTO,OSHINGOTO CENTRE DE SANTE,example,another_example
KASAI CENTRAL,DIBAYA,KATONGODI,KATONGODI CENTRE DE SANTE,example,another_example
KONGO CENTRAL,GOMBE MATADI,KINKUZU,KINKUZU CENTRE DE SANTE,example,another_example
KONGO CENTRAL,KISANTU,KILENDA,KILENDA CENTRE DE SANTE,example,another_example
KONGO CENTRAL,MBANZA NGUNGU,TADILA,TADILA CENTRE DE SANTE DE REFERENCE,example,another_example
HAUT LOMAMI,MULONGO,UMANA PORT,UMANA PORT CENTRE DE SANTE,example,another_example
EQUATEURS,INGENDE,BUALA NGOMBE,BUALA NGOMBE CENTRE DE SANTE,example,another_example
KASAI,KAMWESHA,LUNYEKA FAUBOURG,LUNYEKA FAUBOURG CENTRE DE SANTE,example,another_example
KASAI,KAKENGE,TSHINONGO,TSHINONGO CENTRE DE SANTE,example,another_example
KWILU,MOKALA,KINDWA,KINDWA CENTRE DE SANTE,example,another_example
KASAI,NDJOKO MPUNDA,KAPINDULA,KAPINDULA CENTRE DE SANTE,example,another_example
KASAI CENTRAL,LUKONGA,KANYUKA,ST THOMAS CENTRE DE SANTE,example,another_example
EQUATEURS,MAKANZA,MOKOLO MISSION,MOKOLO MISSION CENTRE DE SANTE,example,another_example
KWILU,GUNGU,KALUMBU,KALUMBU CENTRE DE SANTE,example,another_example
NORD KIVU,MANGUREDJIPA,MALUNGUMA,MALUNGUMA CENTRE DE SANTE,example,another_example
KWILU,MOKALA,MBONGI,MBONGI CENTRE DE SANTE,example,another_example
KINSHASA,NGABA,MUKULUA,MUKULUA CENTRE DE SANTE,example,another_example
KONGO CENTRAL,KUIMBA,DIZI MISSION,NGANDA DIZI CENTRE DE SANTE,example,another_example
HAUT LOMAMI,SONGA,KAFUMBE,KAFUMBE CENTRE DE SANTE,example,another_example
ITURI,ARU,RODO,RODO CENTRE DE SANTE,example,another_example
KASAI,NYANGA,SHETA,SHETA POSTE DE SANTE,example,another_example
NORD KIVU,ALIMBONGO,KIKYO,KIKYO ETAT CENTRE DE SANTE,example,another_example
TSHUAPA,LINGOMO,MPELENGE,MPELENGE CENTRE DE SANTE,example,another_example
MONGALA,YAMONGILI,YAMAKOLO,YAMAKOLO CENTRE DE SANTE,example,another_example
KINSHASA,BINZA OZONE,BASOKO,KINSHASA CENTRE HOSPITALIER,example,another_example
HAUT KATANGA,RUASHI,STELLA,ORACLE 1 CENTRE DE SANTE,example,another_example
KWILU,MOKALA,PANU 2,PANU 2 CENTRE DE SANTE,example,another_example
ITURI,RWAMPARA,NYAKERU,NYAKERU CENTRE DE SANTE,example,another_example
KASAI,KITANGWA,SASHILA,SASHILA CENTRE DE SANTE,example,another_example
TANGANYIKA,MBULULA,MAKUTANO,MAKUTANO CENTRE DE SANTE,example,another_example
HAUT LOMAMI,SONGA,SONGA,MWILAMBWE CENTRE DE SANTE,example,another_example
HAUT LOMAMI,MALEMBA NKULU,BUTOMBE,BUTOMBE CENTRE DE SANTE,example,another_example
HAUT KATANGA,KAFUBU,KAFUBU,KAFUBU CENTRE DE SANTE DE REFERENCE,example,another_example
KASAI,DEKESE,LUAPA,LUAPA CENTRE DE SANTE,example,another_example
LUALABA,KASAJI,MALONGA B,MALONGA B CENTRE DE SANTE,example,another_example
HAUT KATANGA,VANGU,BULUO,BULUO CENTRE DE SANTE,example,another_example
NORD KIVU,KATWA,MASULI,MASULI CENTRE DE SANTE,example,another_example
KASAI,NDJOKO MPUNDA,TSHIKUMA,TSHIKUMA CENTRE DE SANTE,example,another_example
LOMAMI,KALENDA,TSHIAMBA,TSHIAMBA CENTRE DE SANTE,example,another_example
KINSHASA,BINZA METEO,LONZO,ASOKEDI CENTRE DE SANTE,example,another_example
BAS UELE,AKETI,MANGINDANGINDA,MANGINDANGINDA CENTRE DE SANTE,example,another_example
KASAI CENTRAL,KALOMBA,MUTETELA,MUTETELA CENTRE DE SANTE,example,another_example
NORD KIVU,MWESO,MWANJA,MWANJA CENTRE DE SANTE,example,another_example
HAUT KATANGA,KIKULA,OKITO,OKITO CENTRE DE SANTE,example,another_example
EQUATEURS,LILANGA BOBANGI,LINDIKA,LINDIKA CENTRE DE SANTE,example,another_example
ITURI,MAHAGI,TILAL,TILAL CENTRE DE SANTE,example,another_example
ITURI,RETHY,DJUBATE,DJUBATE CENTRE DE SANTE,example,another_example
LUALABA,DILALA,BYPASS,GRACE 2 CENTRE DE SANTE,example,another_example
NORD KIVU,MWESO,YOPA,YOPA CENTRE DE SANTE,example,another_example
KASAI,NDJOKO MPUNDA,KAYENDA NKUMBU,LUNGUMBA POSTE DE SANTE,example,another_example
HAUT LOMAMI,BUKAMA,MBALA,MBALA CENTRE DE SANTE,example,another_example
TANGANYIKA,ANKORO,KAYOMBO,KAYOMBO CENTRE DE SANTE,example,another_example
KONGO CENTRAL,NZANZA,VILLE BASSE,PATIENCE CENTRE DE SANTE,example,another_example
KASAI CENTRAL,LUKONGA,KAMBOTE,YESU MUANA CENTRE DE SANTE,example,another_example
MONGALA,YAMBUKU,ANGBONGA,ANGBONGA CENTRE DE SANTE,example,another_example
HAUT KATANGA,MUMBUNDA,MAMPALA 1,MUMBUNDA2 CENTRE DE SANTE DE REFERENCE,example,another_example
KASAI,MUSHENGE,BONGO 1,BONGO 1 CENTRE DE SANTE,example,another_example
KASAI CENTRAL,LUAMBO,MUENI MUTENGE,MUENI MUTENGE CENTRE DE SANTE,example,another_example
HAUT LOMAMI,SONGA,KANTENGU,KANTENGU CENTRE DE SANTE,example,another_example
KONGO CENTRAL,NSONA MPANGU,MBANZA NKAZI,MBANZA NKAZI CENTRE DE SANTE,example,another_example
TSHUAPA,BEFALE,BEKIRI,BEKIRI CENTRE DE SANTE,example,another_example
MONGALA,LISALA,BOKWELI,BOKWELI CENTRE DE SANTE,example,another_example
TSHOPO,LUBUNGA,UZIMA,LUBUNGA HOPITAL GENERAL DE REFERENCE,example,another_example
HAUT KATANGA,KIPUSHI,BETTY,ST CHARLES CENTRE DE SANTE,example,another_example
HAUT KATANGA,KASENGA,MFUTA,MFUTA CENTRE DE SANTE,example,another_example
KINSHASA,BUMBU,KASAI 1,SILOE BDOM CENTRE DE SANTE,example,another_example
MONGALA,BOSO MONDANDA,BOSO MOGBULA,BOSO MOGBULA CENTRE DE SANTE,example,another_example
KASAI,KITANGWA,NYANGU,NYANGU CENTRE DE SANTE,example,another_example
KWILU,MOKALA,SEDZO,SEDZO CENTRE DE SANTE,example,another_example
MANIEMA,KAMPENE,PENEIDOLWA,PENEIDOLWA CENTRE DE SANTE,example,another_example
HAUT LOMAMI,BUKAMA,VODACOM,VODACOM CENTRE DE SANTE,example,another_example
KWILU,KIKWIT NORD,KIKWIT MBUNJI,KIKWIT MBUNJI EKWALANDI CENTRE DE SANTE,example,another_example
MAINDOMBE,YUMBI,NKOMBE,NKOMBE CENTRE DE SANTE,example,another_example
KASAI,DEKESE,LONGA,LONGA CENTRE DE SANTE DE REFERENCE,example,another_example
HAUT LOMAMI,KAYAMBA,KAYI,KAYI CENTRE DE SANTE,example,another_example
NORD KIVU,GOMA,MAPENDO,MAPENDO CENTRE DE SANTE,example,another_example
HAUT KATANGA,LUBUMBASHI,IRINGI,FONDATION SEFU CENTRE DE SANTE,example,another_example
KASAI,MWEKA,NSUNGI MUNENE,NSUNGI MUNENE CENTRE DE SANTE,example,another_example
SANKURU,OMENDJADI,AKEDI,AKEDI CENTRE DE SANTE,example,another_example
KINSHASA,MONT NGAFULA 1,MANENGA,E MANENGA CENTRE DE SANTE,example,another_example
TSHOPO,YAHISULI,YAOLOMBO,YAOLOMBO CENTRE DE SANTE,example,another_example
KINSHASA,GOMBE,BATETELA,POLY KIN CENTRE DE SANTE,example,another_example
NORD KIVU,BINZA,KISHARO,KISHARO CENTRE DE SANTE DE REFERENCE,example,another_example
HAUT UELE,BOMA MANGBETU,OBONGONI,OBONGONI CENTRE DE SANTE,example,another_example
TSHOPO,OPALA,LEREMA YALINGO,LEREMA YALINGO CENTRE DE SANTE,example,another_example
TSHOPO,YALEKO,YAONGAMA,YAONGAMA CENTRE DE SANTE,example,another_example
NORD KIVU,MUSIENENE,MUNOLI,MUNOLI CENTRE DE SANTE,example,another_example
BAS UELE,BONDO,EFOLU,EFOLU CENTRE DE SANTE,example,another_example
MAINDOMBE,BANZOW MOKE,BASIMBA,BASIMBA CENTRE DE SANTE DE REFERENCE,example,another_example
LUALABA,SANDOA,NDOLO,NDOLO CENTRE DE SANTE,example,another_example
KASAI,KITANGWA,KANDUMBA,KANDUMBA CENTRE DE SANTE,example,another_example
MAINDOMBE,BANZOW MOKE,BOONDO,BOONDO CENTRE DE SANTE,example,another_example
NORD KIVU,MUSIENENE,KYAMBOGHO,KYAMBOGHO CENTRE DE SANTE,example,another_example
TSHOPO,YAHUMA,BAYOLO,BAYOLO CENTRE DE SANTE,example,another_example
HAUT LOMAMI,BUTUMBA,KISUNGI,KISUNGI CENTRE DE SANTE,example,another_example
KASAI,KALONDA OUEST,KATALUSHI,KATALUSHI CENTRE DE SANTE,example,another_example
HAUT LOMAMI,MALEMBA NKULU,KASULWA,KASULWA CENTRE DE SANTE,example,another_example
KONGO CENTRAL,SEKE BANZA,TEMBA,TEMBA CENTRE DE SANTE,example,another_example
TANGANYIKA,KIAMBI,KITENTU,KITENTU CENTRE DE SANTE,example,another_example
TSHOPO,YALIMBONGO,BOLILA,BOLILA CENTRE DE SANTE DE REFERENCE,example,another_example
MANIEMA,PUNIA,PUNIA 1,PUNIA 1 CENTRE DE SANTE DE REFERENCE,example,another_example
NORD KIVU,RUTSHURU,RUTSHURU,RUTSHURU CENTRE DE SANTE,example,another_example
KASAI CENTRAL,LUIZA,KITOKO,MUANDA POSTE DE SANTE,example,another_example
MANIEMA,LUSANGI,KIBANGULA,KIBANGULA 1 CENTRE DE SANTE DE REFERENCE,example,another_example
KWILU,GUNGU,BITSHIAMBELE,BITSHIAMBELE CENTRE DE SANTE,example,another_example
EQUATEURS,WANGATA,ITURI,ITURI CENTRE DE SANTE,example,another_example
TSHUAPA,BOKUNGU,BULUKUTU,BULUKUTU CENTRE DE SANTE DE REFERENCE,example,another_example
KONGO CENTRAL,KISANTU,LEMFU,LEMFU CENTRE DE SANTE DE REFERENCE,example,another_example
BAS UELE,ANGO,MAKPOYO,MAKPOYO CENTRE DE SANTE,example,another_example
HAUT LOMAMI,KABONGO,TOMBE,TOMBE 1 CENTRE DE SANTE,example,another_example
KONGO CENTRAL,LUKULA,VUNGU SABU,MOENGE CENTRE DE SANTE,example,another_example
KASAI,TSHIKAPA,KABUATU,KHENDA CENTRE DE SANTE,example,another_example
KASAI,NDJOKO MPUNDA,NDJOKO ETAT,RACHAT DE L'ETERNEL POSTE DE SANTE,example,another_example
LOMAMI,LUPUTA,KOMBO,KOMBO TSHITONGO CENTRE DE SANTE,example,another_example
KONGO CENTRAL,KISANTU,MADIMBA,MADIMBA ETAT CENTRE DE SANTE DE REFERENCE,example,another_example
EQUATEURS,BOLOMBA,BOLIMA,BOLIMA CENTRE DE SANTE,example,another_example
TANGANYIKA,KIAMBI,MWENGE,MWENGE CENTRE DE SANTE,example,another_example
EQUATEURS,BASANKUSU,WAKA,WAKA CENTRE DE SANTE,example,another_example
ITURI,LOGO,AJAGI,AJAGI CENTRE DE SANTE,example,another_example
EQUATEURS,BASANKUSU,BOKELE,BOKELE CENTRE DE SANTE,example,another_example
LOMAMI,KALONDA EST,MPITSHI,MPITSHI CENTRE DE SANTE,example,another_example
TANGANYIKA,MANONO,MALALA,MALALA CENTRE DE SANTE,example,another_example
LUALABA,KAPANGA,DININGA,DININGA CENTRE DE SANTE,example,another_example
NORD UBANGI,MOBAYI MBONGO,MOBAYI,MOBAYI MBONGO CENTRE DE SANTE,example,another_example
SANKURU,MINGA,EHONGA,EHONGA CENTRE DE SANTE,example,another_example
HAUT UELE,MAKORO,ABIMVA,ABIMVA CENTRE DE SANTE,example,another_example
TSHOPO,YALIMBONGO,MOLONDE,MOLONDE CENTRE DE SANTE,example,another_example
MANIEMA,KIBOMBO,LOKENIE,LOKENIE CENTRE DE SANTE,example,another_example
MAINDOMBE,BANZOW MOKE,KUNDO,KUNDO CENTRE DE SANTE,example,another_example
TANGANYIKA,NYEMBA,WIMBI,WIMBI CENTRE DE SANTE,example,another_example
HAUT UELE,WATSA,DILOLO,DILOLO CENTRE DE SANTE,example,another_example
KWANGO,KIMBAO,KIKONGO,KINKONGO CENTRE DE SANTE,example,another_example
KWILU,VANGA,NDUNGA,NDUNGA CENTRE DE SANTE,example,another_example
MONGALA,YAMBUKU,LILONGO,LILONGO CENTRE DE SANTE,example,another_example
TSHOPO,YAKUSU,YAESEA,YAESEA CENTRE DE SANTE,example,another_example
TANGANYIKA,MOBA,LIVUA,LIVUA CENTRE DE SANTE,example,another_example
HAUT KATANGA,LUBUMBASHI,KIMBEIMBE,ST MARCEL CENTRE MEDICAL,example,another_example
KINSHASA,MAKALA,MFIDI,BOBOTO CENTRE DE SANTE,example,another_example
KASAI ORIENTAL,KANSELE,SIMIS,MANZONZO CENTRE DE SANTE,example,another_example
NORD UBANGI,KARAWA,BONUDANA,BONUDANA CENTRE DE SANTE,example,another_example
TANGANYIKA,MOBA,FUBE,FUBE CENTRE DE SANTE,example,another_example
KASAI,KAMONIA,NSUMBULA,NSUMBULA CENTRE DE SANTE DE REFERENCE,example,another_example
TSHOPO,BASOKO,LOKUTU,MARIE LOUISE CENTRE DE SANTE,example,another_example
HAUT KATANGA,KISANGA,MULONGO,MULONGO CENTRE DE SANTE,example,another_example
MANIEMA,SARAMABILA,WAMAZA,WAMAZA CENTRE DE SANTE DE REFERENCE,example,another_example
KASAI CENTRAL,LUBUNGA,BETON,BETON CENTRE DE SANTE,example,another_example
KASAI ORIENTAL,CITENGE,DILUNGA,DILUNGA CENTRE DE SANTE,example,another_example
ITURI,LITA,LITA,LITA CENTRE DE SANTE,example,another_example
HAUT KATANGA,KENYA,TINGI TINGI,LE ROCHER CENTRE DE SANTE,example,another_example
KINSHASA,MATETE,MAZIBA,COMPASSION CENTRE DE SANTE,example,another_example
KASAI CENTRAL,DEMBA,KALUME KA KUADI,KALUME KA KUADI CENTRE DE SANTE,example,another_example
KASAI,KITANGWA,SHAYITENGO,SHAYITEMGO CENTRE DE SANTE,example,another_example
MONGALA,BOSO MANZI,MBANGI,MBANGI CENTRE DE SANTE,example,another_example
TSHUAPA,IKELA,LOKONA,LOKONA CENTRE DE SANTE,example,another_example
BAS UELE,GANGA,MOLAMBI,MOLAMBI CENTRE DE SANTE,example,another_example
KASAI,KAKENGE,KINDA 2,KINDA 2 CENTRE DE SANTE,example,another_example
TSHOPO,UBUNDU,BAMINI,BAMINI 1 CENTRE DE SANTE,example,another_example
BAS UELE,POKO,NANGOMBIE,NANGOMBIE CENTRE DE SANTE,example,another_example
TSHUAPA,MONDOMBE,YANSEKA,YANSEKA CENTRE DE SANTE,example,another_example
KINSHASA,LIMETE,MATEBA,YANGA CENTRE DE SANTE,example,another_example
TANGANYIKA,MBULULA,NONGE,NONGE CENTRE DE SANTE,example,another_example
MANIEMA,KAMPENE,KALONGOLA,KALONGOLA CENTRE DE SANTE DE REFERENCE,example,another_example
KWILU,MOKALA,NSEKE MPUTU,NSEKE MPUTU CENTRE DE SANTE,example,another_example
KWILU,MOKALA,NGAMFUMU,NGAMFUM CENTRE DE SANTE,example,another_example
HAUT KATANGA,KATUBA,GOLGOTHA,ST SAUVEUR CENTRE DE SANTE,example,another_example
TSHUAPA,MOMPONO,IKELEMBA,IKELEMBA CENTRE DE SANTE,example,another_example
TANGANYIKA,KALEMIE,KATONDO,KATONDO CENTRE DE SANTE,example,another_example
KASAI,KANZALA,KANKALA,KAMABUE CENTRE DE SANTE,example,another_example
KASAI,MUSHENGE,MWENTSHI,MWENTSHI CENTRE DE SANTE,example,another_example
KASAI CENTRAL,BUNKONDE,TSHIBEMBA,TSHIBEMBA CENTRE DE SANTE,example,another_example
SANKURU,DJALO NDJEKA,OMBEKA,OMBEKA CENTRE DE SANTE,example,another_example
KASAI CENTRAL,DIBAYA,KABEYA MADI,KABEYA MADI CENTRE DE SANTE,example,another_example
SUD UBANGI,MBAYA,KPOKORO,KPOKORO CENTRE DE SANTE,example,another_example
BAS UELE,POKO,MAWAGARRE,MAWAGARRE CENTRE DE SANTE DE REFERENCE,example,another_example
HAUT KATANGA,KISANGA,JAMAA YETU,STE BERNADETTE CENTRE DE SANTE,example,another_example
KWILU,KIMPUTU,BULWEM,BULWEM CENTRE DE SANTE,example,another_example
SUD UBANGI,BANGABOLA,BANGABOLA,BANGABOLA CENTRE DE SANTE,example,another_example
ITURI,RETHY,BUDZA,BUDZA CENTRE DE SANTE,example,another_example
BAS UELE,BILI,MBOMA 2,MBOMA 2 CENTRE DE SANTE,example,another_example
KASAI ORIENTAL,KASANSA,KASUMBI,KASUMBI CENTRE DE SANTE,example,another_example
KONGO CENTRAL,TSHELA,DIBINDU,DIBINDU CENTRE DE SANTE,example,another_example
EQUATEURS,MBANDAKA,BASOKO,BASOKO CENTRE DE SANTE,example,another_example
KONGO CENTRAL,GOMBE MATADI,NKAZU,NKAZU CENTRE DE SANTE,example,another_example
KASAI CENTRAL,KANANGA,TUBULUKU,TUBULUKU ETAT CENTRE DE SANTE,example,another_example
MANIEMA,KAILO,ULANGATE,ULANGATE CENTRE DE SANTE,example,another_example
KASAI,LUEBO,KAMBANGOMA,DIBAYA POSTE DE SANTE,example,another_example
MANIEMA,KINDU,BASOKO,BASOKO CENTRE DE SANTE,example,another_example
LOMAMI,KABINDA,LUNGA,LUNGA CENTRE DE SANTE,example,another_example
KINSHASA,LIMETE,INDUSTRIEL 1,MALKIA CENTRE MEDICAL,example,another_example
KINSHASA,NDJILI,QUARTIER 4,MAT BABA CENTRE DE SANTE,example,another_example
KINSHASA,LEMBA,MASANO,URGENCE SANTE CENTRE DE SANTE,example,another_example
KINSHASA,KISENSO,DE LA PAIX,ELEAZAR CENTRE MEDICAL,example,another_example
MAINDOMBE,NTANDEMBELO,MISILO,MISILO CENTRE DE SANTE,example,another_example
TANGANYIKA,NYUNZU,KAMPULU,KAMPULU CENTRE DE SANTE,example,another_example
HAUT UELE,NIANGARA,EKIBONDO,EKIBONDO POSTE DE SANTE,example,another_example
MANIEMA,KALIMA,N'KENYE,N'KENYE CENTRE DE SANTE,example,another_example
BAS UELE,GANGA,MONGBAYA,MONGBAYA CENTRE DE SANTE,example,another_example
HAUT LOMAMI,KINKONDJA,KADIA,KADIA CENTRE DE SANTE,example,another_example
KWILU,MOKALA,KALO,KALO CENTRE DE SANTE,example,another_example
KWILU,KIKWIT NORD,LUNIA,LUNIA CENTRE DE SANTE DE REFERENCE,example,another_example
SUD UBANGI,GEMENA,GBATIKOMBO,GBATIKOMBO CENTRE DE SANTE,example,another_example
KASAI CENTRAL,BENA LEKA,KABULUANDA,KABULUANDA CENTRE DE SANTE,example,another_example
KWANGO,KITENDA,MAYALA,MAYALA CENTRE DE SANTE,example,another_example
KWILU,MASI MANIMBA,LUKULA,LUKULA CENTRE DE SANTE,example,another_example
TSHUAPA,BUSANGA,EFOMI,EFOMI CENTRE DE SANTE,example,another_example
SUD UBANGI,KUNGU,BOSO MBUBU,BOSO MBUBU CENTRE DE SANTE,example,another_example
